age,loyalty_tier,category,supplier_country,sales_channel,payment_method,quantity,unit_price,discount_pct,shipping_cost,return_flag,review_score,reported_order_total,delivery_time_days,order_month,order_weekday,customer_tenure_days,delayed_delivery_flag,discount_value,final_order_value,avg_item_cost,high_value_order,low_review_flag,shipping_ratio
45.0,gold,baby,pakistan,website,bank transfer,1.0,17.82,10.0,9.5,0.0,5.0,25.54,851,5,6,456,1,1.7819999999999998,16.038,16.038,0,0,0.5923431849357775
67.0,,baby,china,marketplace,,2.0,11.93,0.0,6.49,1.0,5.0,30.35,5,5,6,0,0,0.0,23.86,11.93,0,0,0.2720033528918693
61.0,bronze,home,pakistan,website,credit card,3.0,22.36,20.0,2.94,0.0,4.0,56.6,0,5,6,0,0,13.416,53.664,17.888,1,0,0.0547853309481216
48.0,,beauty,china,website,cc,1.0,39.03,0.0,6.17,1.0,3.0,45.2,756,5,6,0,1,0.0,39.03,39.03,1,0,0.1580835254932103
46.0,gold,electronics,china,call center,cc,2.0,19.84,10.0,8.8,0.0,5.0,44.51,832,5,6,0,1,3.968,35.712,17.856,1,0,0.246415770609319
63.0,bronze,baby,pakistan,call center,,1.0,10.25,0.0,10.78,0.0,2.0,21.03,5,5,6,0,0,0.0,10.25,10.25,0,1,1.0517073170731708
66.0,,home,pakistan,mkt place,,2.0,22.4,0.0,6.18,1.0,3.0,40.52,35,8,1,171,1,0.0,44.8,22.4,1,0,0.1379464285714285
20.0,bronze,electronics,pakistan,mobile-app,credit card,5.0,27.87,5.0,17.37,0.0,1.0,156.72,5,5,6,0,0,6.9675,132.3825,26.4765,1,1,0.1312106962778313
18.0,gold,home,australia,,credit card,1.0,39.24,0.0,7.15,1.0,3.0,46.39,5,5,6,0,0,0.0,39.24,39.24,1,0,0.1822120285423037
47.0,gold,kitchen,australia,marketplace,cc,1.0,15.99,0.0,9.75,0.0,5.0,40.52,398,5,6,0,1,0.0,15.99,15.99,0,0,0.6097560975609756
45.0,platinum,home,china,marketplace,paypal,1.0,74.19,15.0,9.74,0.0,4.0,72.8,1030,5,6,0,1,11.1285,63.0615,63.0615,1,0,0.1544523996416197
74.0,,home,pakistan,call center,cod,5.0,18.42,5.0,9.91,1.0,2.0,97.41,0,5,6,0,0,4.605,87.495,17.499000000000002,1,1,0.1132636150637179
-4.0,gold,beauty,uae,mobile app,cc,4.0,22.9,5.0,9.55,0.0,5.0,101.15,5,5,6,0,0,4.58,87.02,21.755,1,0,0.1097448862330498
23.0,,home,china,website,debit card,2.0,22.33,10.0,3.82,0.0,5.0,40.52,5,5,6,0,0,4.465999999999999,40.194,20.097,1,0,0.0950390605563019
26.0,bronze,beauty,china,mkt place,cash on delivery,4.0,8.47,0.0,4.87,1.0,5.0,38.75,145,5,6,0,1,0.0,33.88,8.47,0,0,0.1437426210153483
74.0,silver,home,pakistan,website,credit card,1.0,23.82,5.0,0.0,0.0,4.0,23.82,88,5,6,0,1,1.1909999999999998,22.629,22.629,0,0,0.0
54.0,gold,beauty,pakistan,mobile app,debit card,1.0,32.34,15.0,10.47,0.0,4.0,37.96,5,12,1,0,0,4.851,27.489000000000004,27.489000000000004,0,0,0.3808796245771035
45.0,,home,china,marketplace,bank transfer,2.0,65.72,20.0,4.67,0.0,1.0,109.82,5,5,6,484,0,26.288,105.152,52.576,1,1,0.0444118989653073
60.0,silver,beauty,china,mobile-app,cc,2.0,16.76,25.0,0.17,0.0,5.0,25.31,5,5,6,0,0,8.38,25.14,12.57,0,0,0.0067621320604614
46.0,platinum,home,pakistan,mobile-app,bank transfer,2.0,24.56,0.0,1.11,0.0,4.0,40.52,5,5,6,0,0,0.0,49.12,24.56,1,0,0.0225977198697068
33.0,silver,kitchen,pakistan,,cod,1.0,32.94,15.0,15.49,0.0,4.0,43.49,5,5,6,0,0,4.941,27.999,27.999,0,0,0.5532340440730026
51.0,bronze,beauty,china,website,credit card,2.0,30.06,0.0,5.22,0.0,5.0,65.34,0,10,5,0,0,0.0,60.12,30.06,1,0,0.0868263473053892
54.0,bronze,kitchen,china,website,paypal,1.0,27.26,10.0,9.2,1.0,5.0,33.73,5,5,6,0,0,2.7260000000000004,24.534,24.534,0,0,0.3749898100595092
72.0,,home,pakistan,call center,paypal,1.0,17.71,0.0,5.13,0.0,6.0,22.84,5,5,6,0,0,0.0,17.71,17.71,0,0,0.2896668548842461
68.0,silver,electronics,china,,credit card,1.0,27.53,25.0,6.04,1.0,4.0,26.69,5,5,6,0,0,6.8825,20.6475,20.6475,0,0,0.2925293619082213
58.0,silver,home,pakistan,mkt place,,2.0,17.34,5.0,6.23,0.0,5.0,40.91,5,5,6,0,0,1.734,32.946,16.473,0,0,0.1890973107509257
73.0,,baby,china,call center,paypal,2.0,8.94,0.0,6.23,1.0,2.0,24.11,2,5,6,0,0,0.0,17.88,8.94,0,1,0.348434004474273
35.0,,home,china,mkt place,debit card,4.0,48.95,110.0,3.68,0.0,3.0,-15.9,789,5,6,0,1,215.38,-19.579999999999984,-4.894999999999996,0,0,-0.1879468845760982
33.0,bronze,baby,china,mkt place,credit card,2.0,98.3,0.0,6.86,0.0,5.0,203.46,5,5,6,0,0,0.0,196.6,98.3,1,0,0.0348931841302136
56.0,platinum,kitchen,china,mkt place,credit card,2.0,36.98,0.0,5.99,1.0,4.0,79.95,5,5,6,569,0,0.0,73.96,36.98,1,0,0.0809897241752298
57.0,platinum,beauty,uae,call center,paypal,3.0,14.38,15.0,3.53,0.0,4.0,40.2,5,5,6,0,0,6.471,36.669,12.223,1,0,0.0962666012162862
27.0,gold,baby,uae,,credit card,4.0,55.88,5.0,2.28,0.0,4.0,225.8,493,5,6,0,1,11.176000000000002,212.344,53.086,1,0,0.0107372942018611
45.0,gold,electronics,pakistan,,paypal,1.0,46.07,5.0,9.71,0.0,4.0,53.48,5,5,6,0,0,2.3035,43.7665,43.7665,1,0,0.2218591845361178
38.0,silver,beauty,pakistan,call center,,2.0,9.27,0.0,5.53,0.0,4.0,24.07,5,5,6,0,0,0.0,18.54,9.27,0,0,0.2982740021574973
45.0,gold,home,australia,call center,cash on delivery,1.0,32.75,15.0,5.64,1.0,6.0,33.48,5,5,6,0,0,4.9125,27.8375,27.8375,0,0,0.2026044005388415
68.0,bronze,home,australia,call center,cod,1.0,47.92,0.0,0.0,0.0,2.0,47.92,5,5,6,0,0,0.0,47.92,47.92,1,1,0.0
71.0,bronze,home,australia,website,bank transfer,3.0,49.34,10.0,10.31,0.0,2.0,143.53,1055,5,6,0,1,14.802,133.21800000000002,44.406000000000006,1,1,0.0773919440315873
56.0,platinum,kitchen,china,mobile app,cash on delivery,3.0,10.01,5.0,4.88,0.0,4.0,34.91,5,5,6,0,0,1.5015,28.5285,9.5095,0,0,0.1710570131622763
59.0,gold,home,pakistan,mobile-app,paypal,1.0,15.52,5.0,8.85,0.0,4.0,23.59,5,5,6,0,0,0.7759999999999999,14.744,14.744,0,0,0.600244167118828
69.0,platinum,kitchen,pakistan,call center,cash on delivery,1.0,19.83,15.0,10.05,0.0,5.0,26.91,5,5,6,0,0,2.9745,16.8555,16.8555,0,0,0.5962445492569192
72.0,bronze,home,china,website,paypal,1.0,35.52,15.0,4.7,0.0,4.0,34.89,5,5,6,0,0,5.328,30.192000000000004,30.192000000000004,0,0,0.1556703762586115
43.0,bronze,electronics,pakistan,website,credit card,2.0,24.42,0.0,0.3,0.0,4.0,49.14,59,5,6,0,1,0.0,48.84,24.42,1,0,0.0061425061425061
61.0,bronze,home,china,,debit card,1.0,43.42,0.0,7.39,0.0,5.0,50.81,5,5,6,0,0,0.0,43.42,43.42,1,0,0.1701980654076462
44.0,gold,kitchen,pakistan,,cod,4.0,20.32,10.0,9.24,0.0,5.0,82.39,5,5,6,0,0,8.128,73.152,18.288,1,0,0.1263123359580052
54.0,,baby,pakistan,website,cc,3.0,24.05,0.0,6.11,0.0,2.0,78.26,5,5,6,794,0,0.0,72.15,24.05,1,1,0.0846846846846846
58.0,gold,electronics,pakistan,marketplace,,3.0,35.2,10.0,8.87,0.0,4.0,103.91,5,7,4,379,0,10.56,95.04,31.680000000000003,1,0,0.0933291245791245
57.0,,kitchen,china,mobile-app,cc,1.0,26.63,15.0,8.95,0.0,6.0,31.59,3,8,6,416,0,3.9945,22.6355,22.6355,0,0,0.3953966115173069
62.0,bronze,electronics,pakistan,marketplace,credit card,2.0,27.1,15.0,2.59,0.0,5.0,48.66,847,5,6,0,1,8.13,46.07,23.035,1,0,0.0562187974820924
62.0,gold,baby,pakistan,,bank transfer,1.0,24.55,25.0,10.75,0.0,2.0,29.16,5,5,6,0,0,6.1375,18.4125,18.4125,0,1,0.5838424983027833
19.0,platinum,baby,uae,marketplace,cash on delivery,1.0,53.38,5.0,2.2,0.0,5.0,52.91,5,5,6,0,0,2.6690000000000005,50.711,50.711,1,0,0.0433830924257064
56.0,platinum,beauty,china,website,paypal,3.0,15.66,0.0,2.68,0.0,5.0,49.66,5,5,6,0,0,0.0,46.98,15.660000000000002,1,0,0.0570455512984248
23.0,platinum,beauty,china,mobile app,credit card,-1.0,34.06,0.0,5.14,0.0,5.0,-28.92,0,5,6,0,0,-0.0,-34.06,34.06,0,0,-0.1509101585437463
58.0,gold,electronics,pakistan,website,cod,3.0,21.56,10.0,6.24,0.0,5.0,64.45,5,5,6,0,0,6.468,58.21199999999999,19.404,1,0,0.1071943929086786
60.0,,kitchen,pakistan,website,cash on delivery,1.0,14.91,0.0,0.0,1.0,4.0,14.91,5,1,1,0,0,0.0,14.91,14.91,0,0,0.0
46.0,platinum,home,china,website,cash on delivery,1.0,79.26,5.0,3.09,0.0,5.0,78.39,914,5,6,0,1,3.963,75.29700000000001,75.29700000000001,1,0,0.0410374915335272
67.0,bronze,home,china,mobile app,cash on delivery,1.0,20.61,5.0,4.8,1.0,2.0,24.38,5,12,5,0,0,1.0305,19.5795,19.5795,0,1,0.2451543706427641
75.0,,beauty,china,mobile app,debit card,4.0,8.62,5.0,6.12,0.0,1.0,40.6,5,5,6,0,0,1.7239999999999998,32.756,8.189,0,1,0.1868359995115398
23.0,bronze,home,pakistan,call center,cod,1.0,19.93,5.0,5.39,0.0,5.0,24.32,0,5,6,0,0,0.9965,18.9335,18.9335,0,0,0.2846805926004172
46.0,gold,electronics,pakistan,call center,paypal,1.0,20.77,50.0,3.56,0.0,4.0,40.52,5,5,6,0,0,10.385,10.385,10.385,0,0,0.3428021184400578
64.0,platinum,beauty,china,mkt place,cc,3.0,22.48,10.0,13.01,0.0,1.0,73.71,5,5,6,0,0,6.744,60.696,20.232,1,1,0.2143469091867668
32.0,platinum,baby,pakistan,call center,,1.0,14.38,0.0,5.29,0.0,4.0,19.67,5,5,6,0,0,0.0,14.38,14.38,0,0,0.3678720445062586
22.0,gold,electronics,pakistan,call center,bank transfer,2.0,18.47,5.0,5.98,1.0,4.0,36.94,5,5,6,645,0,1.847,35.093,17.546499999999998,1,0,0.1704043541447012
71.0,,baby,pakistan,mobile-app,cc,1.0,24.22,0.0,9.46,1.0,4.0,33.68,3,4,0,0,0,0.0,24.22,24.22,0,0,0.3905862923203964
23.0,gold,beauty,uae,mobile-app,cc,1.0,19.63,5.0,4.48,0.0,5.0,23.13,0,5,6,0,0,0.9815,18.6485,18.6485,0,0,0.2402337989650642
32.0,gold,home,china,website,paypal,1.0,24.41,0.0,4.72,0.0,5.0,29.13,5,9,1,493,0,0.0,24.41,24.41,0,0,0.1933633756657107
35.0,,kitchen,china,marketplace,cc,1.0,41.17,15.0,6.04,1.0,3.0,41.03,886,5,6,0,1,6.1755,34.9945,34.9945,1,0,0.1725985512009029
40.0,platinum,baby,pakistan,mobile app,bank transfer,5.0,15.83,0.0,6.09,1.0,5.0,85.24,394,5,6,0,1,0.0,79.15,15.830000000000002,1,0,0.0769425142135186
34.0,,baby,pakistan,website,credit card,1.0,23.79,0.0,1.94,0.0,6.0,25.73,5,5,5,317,0,0.0,23.79,23.79,0,0,0.0815468684321143
-4.0,bronze,electronics,pakistan,,paypal,5.0,38.44,0.0,9.48,1.0,5.0,201.68,544,5,6,104,1,0.0,192.2,38.44,1,0,0.0493236212278876
63.0,,beauty,pakistan,website,,20.0,35.99,0.0,9.56,0.0,2.0,729.36,5,5,6,0,0,0.0,719.8000000000001,35.99,1,1,0.0132814670741872
50.0,gold,kitchen,pakistan,,credit card,1.0,22.01,5.0,6.89,0.0,4.0,27.8,5,5,6,267,0,1.1005,20.9095,20.9095,0,0,0.3295152920921112
35.0,gold,beauty,china,mkt place,debit card,2.0,30.61,10.0,7.42,0.0,4.0,-62.52,5,6,2,0,0,6.122000000000001,55.098,27.549,1,0,0.1346691349958256
43.0,bronze,kitchen,pakistan,call center,credit card,2.0,29.88,0.0,7.7,0.0,1.0,40.52,5,5,6,0,0,0.0,59.76,29.88,1,1,0.1288487282463186
18.0,gold,kitchen,pakistan,mobile app,paypal,10.0,17.76,15.0,0.0,0.0,5.0,150.96,5,5,6,0,0,26.640000000000004,150.96,15.096,1,0,0.0
19.0,bronze,beauty,china,,paypal,4.0,29.05,15.0,8.77,0.0,3.0,107.54,5,5,6,0,0,17.43,98.77,24.692500000000003,1,0,0.0887921433633694
28.0,platinum,electronics,pakistan,marketplace,,1.0,28.67,0.0,11.19,1.0,4.0,39.86,5,5,6,0,0,0.0,28.67,28.67,0,0,0.3903034530868503
42.0,gold,electronics,china,mkt place,debit card,1.0,40.78,5.0,6.65,0.0,4.0,45.39,5,5,6,0,0,2.039,38.741,38.741,1,0,0.1716527709661598
20.0,bronze,kitchen,pakistan,marketplace,cc,1.0,26.43,5.0,4.25,0.0,4.0,29.36,0,5,6,0,0,1.3215,25.1085,25.1085,0,0,0.1692653882151462
25.0,gold,beauty,uae,,credit card,2.0,16.6,20.0,5.7,0.0,2.0,32.26,5,5,6,2,0,6.64,26.56,13.28,0,1,0.2146084337349397
22.0,bronze,electronics,pakistan,call center,,1.0,24.19,0.0,10.26,0.0,2.0,34.45,5,5,6,0,0,0.0,24.19,24.19,0,1,0.4241422075237701
42.0,gold,baby,pakistan,mobile-app,credit card,2.0,19.48,25.0,9.09,0.0,2.0,38.31,121,5,6,0,1,9.74,29.22,14.61,0,1,0.311088295687885
18.0,gold,beauty,pakistan,mobile app,paypal,2.0,8.46,5.0,4.75,0.0,5.0,20.82,5,5,6,0,0,0.8460000000000001,16.074,8.037,0,0,0.2955082742316784
67.0,silver,beauty,uae,website,bank transfer,3.0,14.31,15.0,6.41,0.0,4.0,42.9,314,5,6,0,1,6.439500000000001,36.4905,12.1635,1,0,0.1756621586440306
71.0,silver,baby,pakistan,marketplace,,1.0,10.32,0.0,3.59,0.0,3.0,-13.91,5,5,6,0,0,0.0,10.32,10.32,0,0,0.3478682170542635
45.0,bronze,kitchen,pakistan,website,credit card,1.0,33.75,110.0,12.14,1.0,3.0,8.76,0,5,6,0,0,37.125,-3.375,-3.375,0,0,-3.5970370370370373
45.0,bronze,beauty,china,call center,cash on delivery,3.0,11.22,20.0,2.79,0.0,4.0,29.72,369,5,6,0,1,6.732,26.928000000000004,8.976,0,0,0.1036096256684491
59.0,platinum,kitchen,pakistan,mkt place,cash on delivery,5.0,17.92,20.0,2.67,0.0,4.0,74.35,5,5,6,0,0,17.92,71.68,14.336000000000002,1,0,0.0372488839285714
30.0,bronze,beauty,china,website,cc,1.0,22.4,0.0,1.76,1.0,2.0,8.56,0,6,4,0,0,0.0,22.4,22.4,0,1,0.0785714285714285
18.0,gold,beauty,china,mkt place,credit card,1.0,37.13,10.0,0.0,0.0,3.0,33.42,528,5,6,0,1,3.713,33.417,33.417,0,0,0.0
63.0,bronze,kitchen,pakistan,marketplace,credit card,1.0,29.38,0.0,2.57,1.0,5.0,31.95,5,5,6,0,0,0.0,29.38,29.38,0,0,0.0874744724302246
60.0,bronze,baby,pakistan,website,paypal,1.0,19.0,10.0,7.49,0.0,4.0,24.59,820,5,6,0,1,1.9,17.1,17.1,0,0,0.4380116959064327
39.0,,baby,pakistan,mkt place,cc,3.0,21.44,110.0,1.11,0.0,2.0,-5.32,5,5,6,116,0,70.75200000000001,-6.432000000000002,-2.144000000000001,0,1,-0.1725746268656716
32.0,gold,electronics,china,marketplace,cod,1.0,33.52,15.0,1.84,0.0,4.0,30.33,5,5,6,0,0,5.0280000000000005,28.492000000000004,28.492000000000004,0,0,0.0645795310964481
71.0,silver,home,china,mobile-app,cc,2.0,82.04,5.0,5.39,0.0,4.0,161.27,148,5,6,0,1,8.204,155.876,77.938,1,0,0.0345787677384587
71.0,silver,home,china,website,cod,3.0,14.3,5.0,5.98,1.0,5.0,40.76,31,5,6,0,1,2.1450000000000005,40.755,13.585,1,0,0.1467304625199362
65.0,bronze,kitchen,china,,debit card,2.0,15.44,5.0,4.64,0.0,3.0,33.98,5,9,4,0,0,1.544,29.336,14.668,0,0,0.1581674393236978
45.0,bronze,beauty,china,call center,,2.0,9.36,20.0,0.0,0.0,5.0,14.98,5,5,6,0,0,3.744,14.976,7.487999999999999,0,0,0.0
48.0,silver,kitchen,pakistan,call center,credit card,1.0,13.66,10.0,8.6,1.0,4.0,20.89,149,2,0,0,1,1.366,12.294,12.294,0,0,0.6995282251504799
69.0,gold,baby,uae,call center,bank transfer,2.0,51.77,5.0,9.26,1.0,2.0,107.62,0,5,6,0,0,5.1770000000000005,98.363,49.1815,1,1,0.0941410896373636
55.0,,kitchen,china,mkt place,credit card,2.0,37.34,5.0,5.98,0.0,5.0,74.68,5,5,6,0,0,3.734,70.94600000000001,35.473000000000006,1,0,0.0842894595889831
65.0,gold,beauty,china,mobile-app,debit card,1.0,8.7,10.0,12.52,0.0,4.0,20.35,0,5,6,0,0,0.87,7.829999999999999,7.829999999999999,0,0,1.5989782886334611
49.0,bronze,beauty,china,marketplace,paypal,4.0,13.87,0.0,0.0,0.0,2.0,55.48,395,5,6,0,1,0.0,55.48,13.87,1,1,0.0
75.0,bronze,beauty,china,mobile-app,paypal,2.0,36.55,0.0,4.23,1.0,6.0,77.33,5,5,6,75,0,0.0,73.1,36.55,1,0,0.0578659370725034
35.0,bronze,kitchen,pakistan,website,,2.0,23.09,0.0,1.31,0.0,3.0,47.49,521,5,6,0,1,0.0,46.18,23.09,1,0,0.0283672585534863
47.0,bronze,kitchen,pakistan,call center,cc,2.0,20.14,5.0,10.09,0.0,5.0,48.36,5,5,6,52,0,2.014,38.266,19.133,1,0,0.2636805519259917
66.0,,beauty,uae,call center,cc,1.0,19.57,10.0,5.17,0.0,5.0,22.78,5,5,6,0,0,1.957,17.613,17.613,0,0,0.2935331857150968
54.0,bronze,baby,pakistan,mobile app,cod,1.0,22.4,5.0,5.11,0.0,2.0,40.52,5,5,6,0,0,1.12,21.28,21.28,0,1,0.2401315789473684
49.0,bronze,beauty,pakistan,mobile-app,cod,1.0,33.93,5.0,3.14,1.0,5.0,35.37,5,3,4,253,0,1.6965,32.2335,32.2335,0,0,0.0974141808987544
18.0,gold,home,china,website,bank transfer,2.0,71.81,5.0,2.34,0.0,4.0,138.78,5,3,4,0,0,7.181,136.439,68.2195,1,0,0.0171505214784629
35.0,silver,,,call center,credit card,10.0,18.18,0.0,5.98,0.0,0.0,181.8,5,5,6,0,0,0.0,181.8,18.18,1,1,0.0328932893289328
57.0,platinum,beauty,pakistan,call center,cash on delivery,1.0,7.0,0.0,12.62,1.0,4.0,19.62,5,7,6,0,0,0.0,7.0,7.0,0,0,1.8028571428571427
52.0,,baby,pakistan,mobile app,credit card,1.0,17.29,0.0,4.12,1.0,3.0,21.41,5,5,6,0,0,0.0,17.29,17.29,0,0,0.2382880277617119
50.0,bronze,electronics,pakistan,website,cc,1.0,51.09,15.0,0.32,1.0,4.0,43.75,303,5,6,0,1,7.6635,43.4265,43.4265,1,0,0.0073687725236894
58.0,gold,beauty,china,mkt place,paypal,1.0,8.52,5.0,3.36,1.0,4.0,11.45,5,5,6,0,0,0.4259999999999999,8.094,8.094,0,0,0.4151223128243143
44.0,bronze,beauty,uae,call center,paypal,4.0,18.74,0.0,1.98,0.0,4.0,76.94,5,5,2,0,0,0.0,74.96,18.74,1,0,0.0264140875133404
50.0,,beauty,china,website,cc,1.0,15.42,5.0,6.14,0.0,2.0,20.79,0,5,6,0,0,0.7709999999999999,14.649,14.649,0,1,0.4191412383097821
55.0,silver,baby,pakistan,mkt place,cash on delivery,2.0,24.92,15.0,1.67,0.0,5.0,44.03,5,5,6,0,0,7.476,42.364,21.182,1,0,0.0394202624870172
50.0,bronze,kitchen,china,website,credit card,1.0,9.32,0.0,3.7,0.0,5.0,13.02,0,5,6,0,0,0.0,9.32,9.32,0,0,0.3969957081545064
46.0,gold,beauty,uae,call center,cod,1.0,16.39,0.0,10.72,1.0,5.0,27.11,5,6,4,0,0,0.0,16.39,16.39,0,0,0.6540573520439292
52.0,platinum,baby,pakistan,website,cc,4.0,30.07,5.0,7.39,0.0,4.0,121.66,5,5,6,0,0,6.013999999999999,114.266,28.5665,1,0,0.0646736562056954
48.0,,beauty,pakistan,mkt place,cod,3.0,10.38,20.0,1.61,0.0,5.0,26.52,5,5,6,0,0,6.228,24.912,8.304,0,0,0.0646274887604367
59.0,,home,china,mkt place,,5.0,20.52,5.0,4.21,0.0,5.0,101.68,5,5,6,0,0,5.13,97.47,19.494,1,0,0.0431927772647994
56.0,gold,baby,pakistan,marketplace,cc,1.0,23.44,10.0,3.19,0.0,5.0,24.29,551,5,6,0,1,2.344,21.096,21.096,0,0,0.1512135001896094
54.0,gold,home,china,call center,cc,4.0,21.03,10.0,10.73,0.0,5.0,86.44,885,5,6,0,1,8.412,75.708,18.927,1,0,0.141728747292228
24.0,gold,baby,uae,mkt place,cc,4.0,71.17,0.0,10.55,0.0,1.0,295.23,8,3,6,255,1,0.0,284.68,71.17,1,1,0.0370591541379794
50.0,silver,electronics,pakistan,mkt place,debit card,1.0,34.82,15.0,11.74,1.0,4.0,41.34,5,5,6,0,0,5.223,29.597,29.597,0,0,0.3966618238334966
42.0,platinum,beauty,pakistan,,debit card,5.0,7.0,10.0,12.39,0.0,5.0,43.89,5,5,6,0,0,3.5,31.5,6.3,0,0,0.3933333333333333
47.0,gold,home,australia,marketplace,debit card,1.0,48.09,5.0,8.48,0.0,5.0,54.17,5,5,6,0,0,2.4045,45.685500000000005,45.685500000000005,1,0,0.1856168806295214
26.0,silver,home,china,call center,cod,2.0,24.72,10.0,1.57,0.0,1.0,40.52,5,5,6,0,0,4.944,44.496,22.248,1,1,0.0352840704782452
28.0,silver,electronics,china,website,credit card,2.0,17.51,10.0,4.4,0.0,5.0,35.92,5,5,6,0,0,3.5020000000000007,31.518,15.759,0,0,0.1396027666730122
52.0,,home,pakistan,website,credit card,2.0,24.8,0.0,10.29,0.0,3.0,59.89,5,5,6,0,0,0.0,49.6,24.8,1,0,0.2074596774193548
47.0,,electronics,china,website,cc,2.0,22.77,15.0,10.2,0.0,4.0,48.91,5,5,6,0,0,6.831,38.709,19.3545,1,0,0.2635046113306983
70.0,bronze,kitchen,pakistan,,cod,3.0,13.37,10.0,2.76,0.0,3.0,38.86,0,5,6,0,0,4.011,36.099,12.033,1,0,0.0764564115349455
54.0,bronze,beauty,uae,call center,bank transfer,1.0,19.16,5.0,0.25,0.0,3.0,18.45,563,5,6,0,1,0.958,18.202,18.202,0,0,0.0137347544225909
19.0,bronze,home,china,call center,debit card,1.0,39.79,15.0,8.33,1.0,5.0,42.15,0,5,6,0,0,5.968500000000001,33.8215,33.8215,0,0,0.2462930384518723
70.0,,beauty,china,call center,credit card,1.0,33.29,0.0,4.27,0.0,3.0,37.56,5,5,6,0,0,0.0,33.29,33.29,0,0,0.128266746770802
19.0,gold,electronics,china,mobile-app,,2.0,44.56,10.0,13.14,0.0,3.0,93.35,5,12,0,1318,0,8.912,80.208,40.104,1,0,0.1638240574506283
44.0,bronze,baby,pakistan,marketplace,credit card,3.0,25.12,15.0,5.44,0.0,4.0,69.5,5,5,6,0,0,11.304,64.056,21.352,1,0,0.0849256900212314
70.0,gold,electronics,china,website,cc,2.0,24.92,0.0,14.08,0.0,1.0,63.92,467,5,6,0,1,0.0,49.84,24.92,1,1,0.2825040128410915
59.0,,home,china,website,,1.0,14.89,110.0,4.04,0.0,4.0,2.55,213,5,6,0,1,16.379,-1.4890000000000008,-1.4890000000000008,0,0,-2.713230355943585
20.0,platinum,baby,china,website,credit card,1.0,13.09,0.0,4.09,0.0,3.0,17.18,675,5,6,0,1,0.0,13.09,13.09,0,0,0.3124522536287242
58.0,platinum,kitchen,pakistan,mobile app,,3.0,13.8,0.0,8.12,0.0,3.0,49.52,0,7,1,915,0,0.0,41.400000000000006,13.800000000000002,1,0,0.196135265700483
23.0,platinum,beauty,china,,cash on delivery,1.0,36.28,0.0,6.95,0.0,3.0,43.23,5,5,6,0,0,0.0,36.28,36.28,1,0,0.1915656008820286
39.0,,baby,pakistan,marketplace,bank transfer,-1.0,23.68,20.0,5.78,1.0,3.0,-13.16,3,7,0,375,0,-4.736000000000001,-18.944,18.944,0,0,-0.3051097972972973
20.0,,home,china,mobile-app,debit card,1.0,37.26,10.0,8.08,0.0,4.0,41.61,5,5,6,0,0,3.726,33.534,33.534,0,0,0.2409494841056838
75.0,,electronics,pakistan,marketplace,cash on delivery,2.0,35.56,5.0,5.71,0.0,1.0,40.52,5,1,1,0,0,3.556,67.56400000000001,33.782000000000004,1,1,0.0845124622580072
75.0,silver,home,china,website,cash on delivery,2.0,82.22,5.0,4.89,0.0,5.0,161.11,0,1,2,141,0,8.222000000000001,156.218,78.109,1,0,0.0313024107337182
60.0,,electronics,pakistan,mobile-app,bank transfer,2.0,66.29,5.0,3.55,0.0,5.0,129.5,0,5,6,0,0,6.629000000000001,125.951,62.9755,1,0,0.0281855642273582
28.0,bronze,home,china,website,paypal,1.0,23.57,20.0,0.37,0.0,3.0,19.23,277,5,6,0,1,4.714,18.856,18.856,0,0,0.019622401357658
71.0,bronze,baby,pakistan,mobile-app,paypal,1.0,18.25,10.0,8.35,0.0,4.0,-24.77,0,5,6,0,0,1.825,16.425,16.425,0,0,0.5083713850837138
52.0,bronze,home,china,website,cod,2.0,38.24,5.0,4.07,0.0,5.0,80.55,281,5,6,0,1,3.824,72.656,36.328,1,0,0.0560173970491081
21.0,gold,baby,pakistan,website,cc,3.0,10.02,10.0,0.0,1.0,5.0,27.05,5,5,6,0,0,3.006,27.054,9.018,0,0,0.0
46.0,gold,baby,uae,mkt place,credit card,4.0,60.54,5.0,7.9,0.0,4.0,237.95,5,5,6,753,0,12.108,230.052,57.513,1,0,0.0343400622467963
30.0,gold,home,china,mobile-app,cod,1.0,22.24,20.0,12.13,0.0,4.0,29.92,0,11,5,0,0,4.448,17.791999999999998,17.791999999999998,0,0,0.6817670863309354
30.0,gold,baby,pakistan,,,2.0,22.4,0.0,8.57,0.0,5.0,74.65,5,5,6,0,0,0.0,44.8,22.4,1,0,0.1912946428571428
58.0,bronze,home,china,mkt place,credit card,2.0,14.44,0.0,10.83,0.0,3.0,39.71,122,3,1,0,1,0.0,28.88,14.44,0,0,0.375
71.0,silver,baby,uae,mobile app,cc,2.0,45.64,20.0,9.27,0.0,2.0,82.29,15,5,6,0,1,18.256,73.024,36.512,1,1,0.1269445661700262
30.0,bronze,kitchen,pakistan,marketplace,credit card,2.0,16.8,50.0,5.11,1.0,5.0,40.52,5,5,6,0,0,16.8,16.8,8.4,0,0,0.3041666666666667
54.0,bronze,electronics,pakistan,mobile-app,cash on delivery,3.0,40.24,20.0,7.1,0.0,5.0,103.68,335,5,6,0,1,24.144,96.576,32.192,1,0,0.0735172299536116
24.0,,kitchen,china,website,,1.0,10.98,15.0,10.64,0.0,4.0,19.97,310,5,6,0,1,1.6470000000000002,9.333,9.333,0,0,1.140040715739848
